ID	Ion_mode	Q1	Q3	RT	Compound_name	Class_I	Class_II	Disease1	Disease2	Disease3	Disease4	Disease5	Disease6	Disease7	Disease8	Disease9	Disease10	Disease11	Disease12	Disease13	Disease14	Disease15	Disease16	Disease17	Disease18	Disease19	Disease20	Disease21	Disease22	Disease23	Disease24	Disease25	Disease26	Disease27	Disease28	Disease29	Disease30	Disease31	Disease32	Disease33	Disease34	Control1	Control2	Control3	Control4	Control5	Control6	Control7	Control8	Control9	Control10	Control11	Control12	Control13	Control14	Control15	Control16	Control17	Control18	Control19	Control20	Control21	Control22	Control23	Control24	Control25	Control26	Control27	Control28	Control29	Control30	Control31	Control32	Control33	Control34
EPT0795	Negative	353.14045	-	-	unknown	unknown	unknown	1050159.643	715582.105	1905215.969	1860028.615	894626.945	3065050.297	2547661.659	1251354.43	3258105.268	973533.426	1437526.142	1758777.453	1936049.209	2297192.606	6190344.071	640158.633	2694109.704	1508893.374	4289324.326	1652109.338	867172.246	4408487.279	511461.335	1457113.409	2162558.546	1256356.639	312535.609	1324131.923	1256956.367	1228494.629	494562.321	1069267.739	540588.124	2801855.815	1374177.54	3564568.93	2332747.313	184998.131	3189986.72	2015509.452	2671011.463	1907580.984	822634.391	234634.223	2765175.821	1335218.175	2519974.378	1302124.466	1820802.724	2083074.997	2139133.209	1454418.073	1189946.14	548141.81	359743.986	1530939.445	760908.767	1857642.563	1260709.21	1108206.931	1412421.659	1128083.618	819677.203	1982949.139	533476.553	2448401.741	1879695.198	2354429.396
EPT0796	Negative	354.08852	-	-	unknown	unknown	unknown	3841422.327	2372874.141	3100697.438	6880816.619	3142075.278	2632411.151	356958.414	3203765.403	2389133.226	2416123.672	2383847.205	2291439.523	2754646.915	2645809.911	1923163.475	1132027.695	2307169.893	1287882.417	5799976.279	3533519.227	2908105.399	7918363.78	3606088.789	2699518.379	2804410.816	4357647.537	3002449.451	4103984.984	3347225.043	2588971.268	2633041.689	3339362.922	2850459.794	2827444.646	6984628.665	1074029.077	3586204.041	2249636.662	6498786.435	3821936.287	2978498.297	2639338.352	3436777.656	4711080.443	11168580.37	1811625.928	7182155.105	3245474.073	5330532.356	4162856.473	5423500.559	3531241.933	4683513.567	6549674.595	2064234.182	1342239.359	1383372.579	4112218.31	2541977.145	2833422.012	2756643.665	2355048.791	1668514.754	2121725.412	2161892.512	6574252.397	2379892.701	5251441.672
EPT0797	Negative	354.13837	-	-	unknown	unknown	unknown	37481770.34	25725183.57	41493453.55	38943524.23	29080079.27	25525612.24	46250.493	48224833.49	46042737.37	41073243.92	39616608.81	50989473.01	26681740.29	33151391	17881999.03	77976215.22	18509132.41	23949557.44	29616401.53	32887476	59109804.68	35541927.98	54807193.85	40262582.15	22177471.85	25556390.76	15708086.35	35402707.81	23095169.35	28150710.85	33209775.49	15671061.82	38737618.26	32042504.63	55552251.83	21530097.65	26445799.43	4546321.4	25190816.44	32886953.7	21782000.9	19911129.58	24179137.92	6696648.956	28937689.55	16291474.81	33713027.19	17449891.2	19423281.57	30551642.55	48752949.83	24314775.69	36664811.45	28519231.47	22599231.75	28053918.11	26829500.77	18408449.56	16961909.05	19406480.54	20634728.02	20213686.32	20972662.82	51839920.06	61484148.01	27160885.9	24018689.88	16012785.72
EPT0798	Negative	354.19095	-	-	unknown	unknown	unknown	32462147.99	22846723.25	37108432.26	33224793.24	24046824.42	21644720.26	59472.06	42590840.33	35650342.16	39297030.78	36719866.97	45129313.39	26275775.69	30287596.81	18117276.02	74661188.47	15828929.64	21136261.28	24232648.52	24045540.63	47336946.15	28608334.1	47326814.46	38485889.27	20747975.71	26080912.12	12449303.95	30161034.99	19428846.46	25701824.51	28120541.71	13618235.84	32209426.91	28273953.27	52013014.55	17856663.8	22519984.72	4936023.205	24855442.53	26431488.03	17314569.53	17325916.56	22037862.61	6585987.564	25254399.42	14615778.58	29280944.26	14829071.44	15883512.83	27415098.8	37838402.42	21513418.62	25699247.57	27260211.25	16770151.76	23693530.12	22723154.64	17691410.95	15515973.57	15970174.44	19313262.83	14879759.36	19069741.53	43138976.38	56734445.46	24033411.5	16692662.61	14145426.84
EPT0799	Negative	355.04	-	-	unknown	unknown	unknown	1143200.841	744560.401	21457.516	777942.555	947427.384	1042748.527	820031.618	1207953.725	1067240.389	1108887.551	808466.15	634743.407	976368.576	557776.678	477576.64	505102.767	532535.253	546514.081	897556.636	1057813.47	577600.151	446902.74	347243.253	382360.666	428132.287	686501.631	550276.405	583621.125	417800.002	989124.801	676756.74	706913.143	885740.673	811894.999	814894.323	399538.596	298239.803	352091.878	925914.505	925220.817	544725.026	331373.801	534764.885	621323.11	840048.692	835475.022	494555.82	448471.861	591669.008	388554.677	478924.138	423009.236	514472.151	851123.645	360949.353	595082.66	263927.503	484839.282	347544.12	458932.704	488502.245	510077.525	360824.67	863943.781	603083.911	597249.8	471027.328	539853.17
EPT0800	Negative	355.0558	-	-	unknown	unknown	unknown	132889.568	124874.005	116706.344	84377.7	69799.266	72899.067	111862.056	114993.427	121879.642	98572.501	99125.707	107948.651	132517.363	74532.797	112871.596	108134.102	125212.313	113131.254	68068.071	82658.012	130291.332	86570.12	109206.379	91635.662	138632.883	71929.361	105919.643	114170.543	101367.983	96460.116	124563.506	109954.65	101444.134	123942.77	102495.4	115027.761	108509.176	114844.114	120833.305	126246.777	104200.713	85739.246	125477.461	110356.446	80622.126	74579.826	131725.048	104247.75	108519.818	103999.114	112961.548	89005.943	91348.787	66301.148	103134.421	104259.84	88150.277	109381.115	89343.962	78216.797	79511.528	117570.194	90716.959	131072.697	118093.599	128019.585	111574.166	104020.586
EPT0801	Negative	355.104	-	-	unknown	unknown	unknown	10192650.95	11629759.23	8780980.721	19216746.09	13838576.89	9735578.546	1172416.319	19287202.69	17131476.65	18407701.65	19581795.95	20349819.19	6522544.813	12944768.21	20320014.24	19622095.33	11852159.91	13399205.45	15353216.41	14518767.2	13076051.94	23186042.25	22540208.1	24246586.52	10631446.08	18225714.48	15341837.12	22125486.59	14227361.86	18923926.21	8473141.782	16745110.79	13618652.66	21696934.4	17471571.96	14262188.37	15273396	6121855.949	18332746.97	18568232.36	25451449.5	13091871.52	15636260.69	17464968.41	7685822.836	17057125.22	24535217.12	21248972.48	18610307.45	22018439.21	16632802.03	19886413.24	25349272.29	14522670.41	31761342.97	8616200.348	11357495.72	10779093	14270585.24	12912268.9	22891954.57	14072614.08	14176278.26	17896069.56	23983538.04	14298373.73	17254581.23	9377204.196
EPT0802	Negative	355.15753	-	-	unknown	unknown	unknown	2688755.608	2610256.564	5197015.386	2666580.628	2110282.55	4286581.82	7594249.434	2741143.823	5085192.446	2460918.268	2598639.528	2610009.286	4103381.114	3773459.212	5621224.262	2882400.449	4762957.05	2983524.659	3593678.77	4157143.374	2637007.405	5524442.207	404387.732	2857886.829	4450734.035	3061691.204	2283887.61	3278854.336	3007572.822	3091399.122	3952713.744	2231680.511	2147333.284	4226371.186	2894711.333	3787691.611	3729198.578	2878325.27	4567970.651	3673088.377	3664698.786	3526329.416	3364116.065	1978662.344	4103029.331	3564031.875	3492764.05	3006194.157	5037796.489	4532261.963	3539637.424	3630158.293	2618715.391	2481020.437	1301972.798	2909553.056	2723867.584	3857480.29	3480459.577	3402936.345	2844069.635	3656294.03	2732952.5	3937618.545	2644390.322	4714012.27	3104066.05	3760432.006
EPT0803	Negative	355.15811	-	-	unknown	unknown	unknown	279727.77	114398.018	54045.348	96717.564	160720.992	77204.7	125759.119	141405.041	177537.814	487615.629	81181.121	461514.87	203316.084	170876.544	407885.386	611819.303	80071.019	176804.093	293606.689	110471.594	239120.615	50972.245	30757.791	13384.271	11895.459	83394.846	47927.747	67635.431	93756.115	231723.519	65869.535	36377.436	122179.993	56698.954	173285.849	152787.796	38692.929	31974.25	125528.818	46901.829	56684.002	137689.05	31518.495	30266.096	85651.771	44481.735	37779.071	4374.256	41955.527	61432.423	178688.753	58323.381	47957.653	30368.567	138204.198	45036.594	74537.052	365721.847	29181.771	32218.295	9505.156	106033.792	20840.942	95925.962	50710.803	134721.893	57932.45	170049.613
EPT0804	Negative	355.15811	-	-	unknown	unknown	unknown	916793.449	1505293.784	1388832.476	2024419.124	1155880.792	1462227.547	281152.458	1923995.14	1435119.667	1633687.612	1783512.475	3121569.325	1018221.235	1547617.887	1866762.463	2913597.456	1119381.236	1444955.303	1714323.996	1869936.824	2746308.737	2021448.513	1999577.154	1717355.992	1133281.702	1535648.817	1780514.412	2523898.706	1722230.266	1999906.621	1341268.36	1923416.912	1858216.672	3830705.753	2065149.013	3132245.466	1671593.148	1537942.366	1575343.645	1376695.027	1831789.851	1565833.166	1980241.304	2092382.562	984556.286	1192030.556	2050394.943	1728139.815	1217236.745	968097.659	1967265.263	1935528.835	2534678.427	3142802.099	1648553	1910228.626	1021426.55	1967600.382	1610857.504	1217305.45	954961.049	1474825.409	2192385.064	1846569.857	1705928.157	1358734.406	1423208.969	1198899.812
EPT0805	Negative	355.16089	-	-	unknown	unknown	unknown	680774.537	961866.316	1030391.551	1418555.356	776507.543	1006743.735	6614.576	1432627.686	1142959.585	1244491.808	1283201.003	2592511.559	729399.372	1038097.015	1149648.572	2175418.043	627146.828	1075557.263	1299745.189	1409881.846	2286668.791	1198709.786	1383433.485	1170854.954	757586.893	1210699.954	1476273.85	1769401.426	1285981.608	1436511.238	1077205.853	1423753.672	1190525.627	3019136.111	1536519.19	2039503.78	1284917.695	1370879.415	1034986.584	929490.641	1504312.486	1240614.745	1487737.035	1658304.513	933990.938	938976.239	1447962.307	1140477.287	892256.129	699430.005	1471492.936	1372674.613	1864274.427	2311343.638	1279443.659	1544936.903	748582.712	1260012.326	1110599.798	950361.178	780982.079	1107885.952	1685408.702	1255792.56	1143783.811	985154.08	976100.007	875640.057
EPT0806	Negative	356.09547	-	-	unknown	unknown	unknown	792974.752	882638.639	1230608.058	1054424.2	560307.572	750906.655	7598.023	1055696.219	1342147.437	1247112.93	1041452.363	1225761.39	975943.257	1175873.795	899512.716	1063480.049	653198.495	799747.677	1314721.616	1064461.295	1663092.527	834131.268	1164815.97	1208123.049	689882.058	686749.834	1012433.017	1115759.85	1007081.414	992672.329	1088842.715	1055591.325	893823.378	876427.044	1600783.162	933462.465	1155144.303	915468.272	1211962.806	790159.915	862260.293	782475.746	769683.076	1455654.089	1027177.283	856755.117	990340.321	1115744.514	1030429.059	825935.077	1072166.902	943566.526	1218829.912	794149.288	1039696.5	1900802.817	630490.681	813518.093	707110.645	860770.334	1111058.737	572790.017	1126037.987	1126726.227	1015177.014	839551.004	742965.258	623004.147
EPT0807	Negative	357.06076	-	-	unknown	unknown	unknown	98316.164	123133.53	295506.136	120117.508	90968.801	92934.48	97447.514	78481.752	63969.676	81305.363	68475.338	122406.761	75907.399	90728.009	113343.906	92844.094	60036.761	80150.128	67638.008	80166.313	67416.194	80687.767	123618.73	85558.615	312462.484	101557.861	127830.874	79396.025	79155.18	47216.232	58140.411	62243.012	70338.668	81789.579	105019.809	63040.004	76262.068	84591.178	57818.761	55879.922	69376.236	69985.71	83358.117	106435.922	80747.002	6992396.03	63635.697	64312.44	73163.628	81680.744	51703.638	68936.537	60686.893	60869.628	67080.136	74801.701	57872.032	91052.504	75180.401	61027.824	117427.981	64691.252	45933.799	90785.282	93376.115	82006.574	107493.725	46140.968
EPT0808	Negative	357.08144	-	-	unknown	unknown	unknown	1074666.024	1385578.263	1520117.467	1419943.165	2140306.939	2236738.537	44304.605	1929628.899	1679042.173	2481090.686	1494287.239	1775568.555	1070425.177	1732171.247	1298607.148	2536381.601	1493734.392	1632263.517	1866801.5	1032508.994	2324951.992	1530817.92	1759100.2	3146488.622	1672491.603	2013236.36	2005539.506	1815698.509	2627272.795	1671970.379	4824934.779	2266359.103	2161651.591	1346585.403	2295745.269	1499340.541	1286581.704	2132235.863	1806467.102	1811051.63	1476225.983	1911139.189	1878033.277	1898029.654	1453759.305	1436380.462	1494849.818	389124.423	2156431.935	1655408.765	1640881.489	1402529.623	1369187.345	2346528.533	2543811.043	3043222.888	1469197.427	2091107.693	1832255.736	1814187.268	858856.034	1491195.737	2259910.511	2361523.973	1061377.756	2430026.909	1964642.707	2467802.385
EPT0809	Negative	357.1344	-	-	unknown	unknown	unknown	160460.051	176468.146	185409.415	175162.152	280425.633	250844.801	2979991.468	192650.863	122941.383	110690.209	127015.118	136615.871	109669.965	150131.988	143031.397	242736.091	177951.784	127471.675	171297.542	232882.115	127498.846	269848.283	141214.424	303165.281	246453.277	327266.594	77425.421	244036.725	209770.998	266821.24	117380.769	117910.719	161550.994	190264.521	207232.478	171223.393	125621.609	189970.516	161066.936	110366.302	203805.438	257354.241	289695.601	250989.901	154450.194	226536.416	250542.147	258406.123	226456.41	296951.948	79383.392	232992.611	320966.599	347992.157	137030.98	224183.611	212549.189	197167.666	211403.147	220964.635	227615.779	205159.88	266963.93	196160.909	148868.651	317046.587	246895.531	234200.133
EPT0810	Negative	357.13543	-	-	unknown	unknown	unknown	93527.852	83627.152	35472.537	37486.226	86791.528	54490.157	18332.489	42331.292	53450.632	148005.903	86259.582	33238.31	47367.319	78718.885	22324.197	49530.782	67408.851	33214.706	126501.201	223266.249	70837.57	34769.389	61040.508	80777.348	62096.32	57653.943	39909.458	78964.034	76182.973	62862.772	40258.64	67672.047	70586.103	17710.194	20426.687	16787.609	118405.049	47841.261	53847.819	72527.703	92541.61	45415.245	67364.661	32038.464	51796.84	81529.269	68698.892	2457.386	1771.721	6354.5	54750.253	56029.667	63788.177	75862.188	9727.087	55853.536	55263.173	59035.896	41821.613	4421.054	1740.721	17670.038	93242.445	82428.852	113398.29	32578.999	7459.112	22129.105
EPT0811	Negative	357.20557	-	-	unknown	unknown	unknown	5842783.269	4166101.237	7538523.887	6160824.53	5214320.475	4960650.752	12602036.21	4270160.018	5623024.279	5308299.424	4320257.087	3635033.043	4999081.974	6478672.723	7278950.879	4284061.036	8381573.083	4626642.861	6252712.343	7646402.442	4337914.983	7145207.788	5997527.528	5688689.559	6187043.075	7098163.186	2767474.792	5173643.545	4343667.738	5209984.009	4882919.148	3741756.916	4763962.501	6725422.916	7130835.869	5603090.276	5280268.757	4754442.589	5733978.065	5282223.777	7213528.652	3648272.031	4792516.907	3983497.237	6708872.337	5135744.006	4507528.073	5558284.194	6743709.907	6784331.031	4609712.989	4614315.684	4795957.037	4682372	3546134.352	9654245.966	3870216.948	6526201.624	5170168.486	1919082.101	1221301.69	2844634.58	4163218.774	5137785.073	4935389.951	4221211.098	5735234.298	2376138.286
EPT0812	Negative	357.20892	-	-	unknown	unknown	unknown	467309.414	402619.953	636558.521	465955.527	781233.594	441090.442	71959.602	438688.84	261772.248	402790.809	380628.032	281738.277	360139.031	230650.137	298259.339	693391.48	721564.773	557156.731	302154.529	196696.965	495729.261	206390.731	123089.114	278304.196	540258.973	262339.174	161372.174	228386.626	253914.265	388188.782	235313.783	320989.499	560937.043	316405.952	692479.267	301925.535	303068.588	449731.699	437780.091	311541.423	240776.83	597331.976	542348.618	627305.997	233306.341	390987.677	226309.413	124388.939	214761.297	1381273.583	233161.128	324350.274	436350.201	548837.702	139313.755	258045.383	349173.526	199822.625	134146.485	269424.536	421846.779	301593.31	419548.424	497728.942	275323.885	439411.912	483546.444	573466.077
EPT0813	Negative	358.09001	-	-	unknown	unknown	unknown	3179534.265	2730688.428	4626343.188	3076207.847	3238245.903	3678737.087	1643605.08	5076811.789	3339377.721	3532971.445	3864630.227	5030749.876	4669635.943	5069614.207	2903160.354	7798530.893	3450518.576	4582377.89	3333718.819	3104543.526	3686553.672	4715920.748	4659058.85	3342126.522	2587627.201	4636902.129	4713519.327	4107070.337	4022965.86	4023218.502	7281104.799	6491298.809	5182007.308	3286056.162	10833596.77	3135835.935	3781791.557	1692917.621	3478697.5	3956683.237	4196357.817	2794952.388	3947260.082	4732248.76	2965464.088	4819095.532	3690288.159	4837384.848	5364939.551	2119555.987	3879003.6	4531477.892	2758633.938	4585405.397	4357900.092	3449400.579	4637526.42	4574379.582	4357395.482	4836972.731	3433301.999	4349427.35	5730144.293	5108394.104	5224052.816	3805393.424	3755264.243	3623176.779
EPT0814	Negative	358.10268	-	-	unknown	unknown	unknown	110624.157	106333.333	299132.154	199647.152	91927.526	176282.231	194614.002	88149.86	106347.548	84058.855	87564.437	116514.617	118901.297	68658.063	186851.211	82226.554	174492.674	144991.991	72275.742	92432.04	84409.761	86951.702	96323.736	56129.786	135401.547	112266.415	88261.07	79530.489	38114.773	95544.397	93657.859	134413.347	424077.402	63230.251	200437.582	34812.112	111038.379	62790.115	43650.972	102870.394	87447.028	199700.621	87396.323	128465.131	100864.144	54520.518	66956.285	67251.768	102925.815	129242.11	39073.202	72175.432	69335.995	59630.007	43652.912	165913.897	168876.988	102335.43	105414.635	121747.405	55189.693	109914.105	103795.024	183345.603	105168.521	156474.759	156047.183	154614.432
EPT0815	Negative	358.8251	-	-	unknown	unknown	unknown	166442.583	159671.112	218092.637	131545.214	104286.493	183214.251	90581.09	314713.438	247600.763	195997.448	183834.355	279489.215	262433.317	277505.525	164441.158	407260.399	217347.318	268233.093	99480.932	175799.033	235381.993	253742.644	229495.862	202202.065	161445.383	238257.747	253340.699	285320.556	249351.867	191195.85	395731.139	405613.949	229792.885	205545.193	523556.389	197841.208	235823.15	135791.755	195773.132	218674.38	262027.568	147112.741	213418.378	296725.065	215492.438	330711.835	269779.45	269017.488	349653.368	132075.891	229024.919	299473.017	172902.362	296955.287	282512.563	253271.664	370103.617	266936.467	249606.392	292302.868	140331.763	225681.919	329859.416	284181.626	308430.719	249441.469	283686.583	263152.634
EPT0816	Negative	359.0772	-	-	unknown	unknown	unknown	38283.496	47906.017	152133.462	38898.686	90079.866	42157.982	25089.555	95581.846	32520.657	57596.41	42206.221	127099.695	54764.497	73519.197	64648.006	244921.975	100116.085	102494.992	68988.18	118260.498	107868.381	172726.344	221640.793	169698.984	59242.661	228480.398	120313.595	87755.199	72241.536	83226.329	163888.791	135913.203	73406.713	40862.501	365014.22	65057.078	227632.014	27628.304	81321.955	39610.1	65942.941	99611.577	168204.611	121298.603	147011.724	314765.819	132974.632	399311.598	230196.692	137402.358	119350.74	120301.512	94217.084	73576.721	64723.183	192507.486	429249.502	152872.845	175759.777	221252.035	46705.148	210451.58	397117.37	58595.325	107433.496	113223.14	108441.69	174472.276
